0.018, 0.018, 0.0, 0.00899984, 0
0.028, 0.01, 0.0, 0.01399956, 0
0.038, 0.01, 0.0, 0.01899887, 0
0.048, 0.01, 0.0, 0.02399771, 0
0.058, 0.01, 0.0, 0.02899593, 0
0.06800001, 0.01, 0.0, 0.03399343, 0
0.078, 0.01, 0.0, 0.0389901, 0
0.088, 0.01, 0.0, 0.04398577, 0
0.09799999, 0.01, 0.0, 0.04898038, 0
0.115, 0.01700001, 0.002283501, 0.05746828, 3.950692
0.118, 0.002999999, 0.002742218, 0.05896575, 3.950692
0.128, 0.01, 0.004866191, 0.06395627, 3.950692
0.138, 0.00999999, 0.007504057, 0.06894521, 3.950692
0.148, 0.01, 0.01058257, 0.07393248, 3.950692
0.188, 0.03999999, 0.02889266, 0.09386164, 3.950692
0.191, 0.003000006, 0.03027697, 0.09535491, 3.950692
0.193, 0.002000004, 0.03120439, 0.09635028, 3.950692
0.195, 0.001999989, 0.03213611, 0.09734558, 3.950692
0.198, 0.003000006, 0.0335429, 0.09883834, 3.950692
0.215, 0.01700001, 0.04235427, 0.1072931, 4.934293
0.218, 0.002999991, 0.04392698, 0.1087843, 4.934293
0.228, 0.01, 0.04935413, 0.1137532, 4.934293
0.238, 0.01, 0.05492461, 0.1187193, 4.934293
0.248, 0.00999999, 0.0606021, 0.1236824, 4.934293
0.258, 0.00999999, 0.06635493, 0.1286425, 4.934293
0.268, 0.01000002, 0.0721555, 0.1335994, 4.934293
0.278, 0.00999999, 0.0779798, 0.1385528, 4.934293
0.288, 0.00999999, 0.08380708, 0.1435028, 4.934293
0.298, 0.01000002, 0.08961941, 0.1484493, 4.934293
0.315, 0.01699999, 0.09986381, 0.1568496, 5.714923
0.318, 0.002999991, 0.1016775, 0.1583309, 5.714923
0.328, 0.01000002, 0.1077806, 0.1632658, 5.714923
0.338, 0.00999999, 0.1139147, 0.1681967, 5.714923
0.348, 0.00999999, 0.1200571, 0.1731233, 5.714923
0.358, 0.01000002, 0.1261881, 0.1780456, 5.714923
0.368, 0.00999999, 0.1322908, 0.1829635, 5.714923
0.378, 0.00999999, 0.1383507, 0.1878767, 5.714923
0.388, 0.01000002, 0.1443555, 0.1927854, 5.714923
0.398, 0.00999999, 0.1502947, 0.1976892, 5.714923
0.415, 0.01699999, 0.1606041, 0.2060142, 6.455817
0.418, 0.003000021, 0.1624257, 0.2074818, 6.455817
0.428, 0.00999999, 0.1685162, 0.2123703, 6.455817
0.438, 0.00999999, 0.1746045, 0.2172536, 6.455817
0.448, 0.01000002, 0.1806723, 0.2221314, 6.455817
0.458, 0.00999999, 0.1867041, 0.2270037, 6.455817
0.468, 0.00999999, 0.1926867, 0.2318703, 6.455817
0.478, 0.00999999, 0.1986086, 0.2367311, 6.455817
0.488, 0.01000002, 0.2044602, 0.241586, 6.455817
0.498, 0.00999999, 0.2102335, 0.2464349, 6.455817
0.515, 0.01699999, 0.220222, 0.2546638, 7.182122
0.518, 0.003000021, 0.2219861, 0.256114, 7.182122
0.528, 0.00999999, 0.227876, 0.260944, 7.182122
0.538, 0.00999999, 0.2337564, 0.2657675, 7.182122
0.548, 0.00999999, 0.2396106, 0.2705844, 7.182122
0.558, 0.01000005, 0.2454243, 0.2753944, 7.182122
0.568, 0.00999999, 0.2511854, 0.2801976, 7.182122
0.578, 0.00999999, 0.2568835, 0.2849938, 7.182122
0.588, 0.00999999, 0.2625098, 0.2897829, 7.182122
0.598, 0.00999999, 0.268057, 0.2945647, 7.182122
0.615, 0.01700002, 0.2776532, 0.3026769, 7.896116
0.618, 0.002999961, 0.2793479, 0.3041061, 7.896116
0.628, 0.01000005, 0.285006, 0.3088655, 7.896116
0.638, 0.00999999, 0.2906544, 0.3136172, 7.896116
0.648, 0.00999999, 0.296277, 0.318361, 7.896116
0.658, 0.00999999, 0.30186, 0.3230968, 7.896116
0.668, 0.00999999, 0.3073917, 0.3278246, 7.896116
0.678, 0.00999999, 0.3128621, 0.3325442, 7.896116
0.688, 0.01000005, 0.3182626, 0.3372555, 7.896116
0.698, 0.00999999, 0.323586, 0.3419583, 7.896116
0.715, 0.01699996, 0.3328002, 0.3499334, 8.595706
0.718, 0.003000021, 0.3344276, 0.3513381, 8.595706
0.728, 0.00999999, 0.3398619, 0.356015, 8.595706
0.738, 0.00999999, 0.3452875, 0.3606829, 8.595706
0.748, 0.01000005, 0.3506888, 0.3653419, 8.595706
