0.058, 0.058
0.108, 0.05
0.174, 0.06599999
0.208, 0.03400001
0.258, 0.04999998
0.308, 0.05000001
0.358, 0.05000001
0.408, 0.04999998
0.458, 0.05000001
0.508, 0.05000001
0.558, 0.05000001
0.608, 0.04999995
0.658, 0.05000001
0.708, 0.05000001
0.758, 0.05000001
0.808, 0.05000001
0.88, 0.07199997
0.908, 0.028
0.958, 0.05000001
1.008, 0.05000001
1.058, 0.04999995
1.108, 0.05000007
1.158, 0.04999995
1.208, 0.04999995
1.259, 0.051
1.308, 0.04900002
1.358, 0.05000007
1.408, 0.04999995
1.459, 0.051
1.508, 0.04900002
1.566, 0.05799997
1.608, 0.04200006
1.658, 0.04999995
1.715, 0.05700004
1.758, 0.04299998
1.808, 0.04999995
1.858, 0.05000007
1.908, 0.04999995
1.958, 0.04999995
2.008, 0.04999995
2.058, 0.05000019
2.108, 0.04999995
2.158, 0.04999995
2.208, 0.04999995
2.258, 0.04999995
2.308, 0.05000019
2.358, 0.04999995
2.408, 0.04999995
2.458, 0.04999995
2.522, 0.06400013
2.558, 0.03600001
2.608, 0.04999995
2.658, 0.04999995
2.708, 0.04999995
2.758, 0.04999995
2.808, 0.05000019
2.858, 0.04999995
2.908, 0.04999995
2.958, 0.04999995
3.008, 0.04999995
3.058, 0.05000019
3.108, 0.04999995
3.158, 0.04999995
3.208, 0.04999995
3.258, 0.04999995
3.338, 0.08000016
3.358, 0.01999998
3.408, 0.04999995
3.458, 0.04999995
3.509, 0.05100012
3.558, 0.04900002
3.608, 0.04999995
3.658, 0.04999995
3.709, 0.05100012
3.758, 0.04899979
3.808, 0.05000019
3.858, 0.04999995
3.908, 0.04999995
3.958, 0.04999995
4.008, 0.04999995
4.058, 0.05000019
4.108, 0.04999971
4.167, 0.05900002
4.208, 0.04100037
4.258, 0.04999971
4.308, 0.05000019
4.358, 0.04999971
4.408, 0.05000019
4.458, 0.05000019
4.508, 0.04999971
4.558, 0.05000019
4.608, 0.04999971
4.658, 0.05000019
4.708, 0.05000019
4.758, 0.04999971
4.808, 0.05000019
4.858, 0.04999971
4.908, 0.05000019
4.98, 0.07200003
5.008, 0.02799988
5.058, 0.05000019
5.108, 0.04999971
5.158, 0.05000019
5.208, 0.05000019
5.258, 0.04999971
5.308, 0.05000019
5.358, 0.04999971
5.408, 0.05000019
5.458, 0.05000019
5.508, 0.04999971
5.559, 0.05100012
5.608, 0.04899979
5.658, 0.05000019
5.708, 0.05000019
5.791, 0.08299971
5.809, 0.01800013
5.858, 0.04899979
5.908, 0.05000019
5.959, 0.05100012
6.008, 0.04899979
6.058, 0.05000019
6.108, 0.04999971
6.158, 0.05000019
6.208, 0.05000019
6.258, 0.04999971
6.308, 0.05000019
6.358, 0.04999971
6.408, 0.05000019
6.458, 0.05000019
6.508, 0.04999971
6.565, 0.05700016
6.608, 0.04299974
6.658, 0.05000019
6.708, 0.05000019
6.758, 0.04999971
6.808, 0.05000019
6.858, 0.04999971
6.908, 0.05000019
6.958, 0.05000019
7.008, 0.04999971
7.058, 0.05000019
7.109, 0.05100012
7.158, 0.04899979
7.208, 0.05000019
7.258, 0.04999971
7.329, 0.0710001
7.358, 0.02899981
7.408, 0.05000019
7.458, 0.05000019
7.508, 0.04999971
7.558, 0.05000019
7.608, 0.04999971
7.658, 0.05000019
7.708, 0.05000019
7.758, 0.04999971
7.808, 0.05000019
7.858, 0.04999971
7.908, 0.05000019
7.958, 0.05000019
8.008, 0.05000019
8.058, 0.04999924
8.117, 0.05900002
8.158, 0.04100037
8.208, 0.05000019
8.258, 0.05000019
8.308, 0.04999924
8.358, 0.05000019
8.408, 0.05000019
8.459, 0.05099964
8.508, 0.04900074
8.558, 0.04999924
8.608, 0.05000019
8.658, 0.05000019
8.708, 0.05000019
8.758, 0.05000019
8.808, 0.04999924
8.879, 0.0710001
8.908, 0.02900028
8.958, 0.05000019
9.008, 0.05000019
9.058, 0.04999924
9.108, 0.05000019
9.158, 0.05000019
9.208, 0.05000019
9.258, 0.05000019
9.308, 0.04999924
9.358, 0.05000019
