0.017, 0.017, 0.0, 0.008499886, 0
0.035, 0.018, 0.002098614, 0.0174991, 3.238601
0.037, 0.002, 0.002351772, 0.01849892, 3.238601
0.054, 0.017, 0.00604003, 0.02699668, 3.464919
0.057, 0.002999999, 0.006727569, 0.02849612, 3.464919
0.074, 0.017, 0.01187173, 0.03699157, 3.674729
0.077, 0.002999999, 0.01280854, 0.03849046, 3.674729
0.095, 0.018, 0.01955137, 0.04748211, 3.870266
0.09799999, 0.002999999, 0.02069721, 0.04898038, 3.870266
0.115, 0.01700001, 0.02796646, 0.05746828, 4.054412
0.118, 0.002999999, 0.02926604, 0.05896575, 4.054412
0.165, 0.04700001, 0.05542061, 0.08240644, 4.490481
0.167, 0.001999989, 0.05653427, 0.08340299, 4.490481
0.178, 0.01100001, 0.06269805, 0.08888255, 4.581501
0.18, 0.002000004, 0.06381908, 0.08987855, 4.581501
0.19, 0.00999999, 0.06944769, 0.09485716, 4.67362
0.192, 0.002000004, 0.07057354, 0.09585258, 4.67362
0.202, 0.01, 0.07622294, 0.1008283, 4.77497
0.205, 0.002999991, 0.07791779, 0.1023206, 4.77497
0.214, 0.009000004, 0.08301335, 0.1067959, 4.866416
0.217, 0.002999991, 0.08471155, 0.1082872, 4.866416
0.236, 0.01900001, 0.09555296, 0.1177263, 5.027541
0.238, 0.002000004, 0.09669356, 0.1187193, 5.027541
0.299, 0.06099999, 0.1319442, 0.1489437, 5.179623
0.307, 0.008000016, 0.1365006, 0.1528979, 5.179623
0.317, 0.00999999, 0.1421822, 0.1578372, 5.642213
0.319, 0.002000004, 0.1433173, 0.1588246, 5.642213
0.328, 0.009000004, 0.1484143, 0.1632658, 5.732554
0.33, 0.002000004, 0.1495459, 0.1642523, 5.732554
0.339, 0.008999973, 0.154627, 0.1686895, 5.815282
0.341, 0.002000004, 0.1557551, 0.1696751, 5.815282
0.35, 0.009000004, 0.1608205, 0.1741081, 5.897899
0.352, 0.002000004, 0.161945, 0.1750928, 5.897899
0.369, 0.01699999, 0.1714705, 0.183455, 5.988842
0.371, 0.002000004, 0.1725897, 0.184438, 5.988842
0.38, 0.009000004, 0.1776151, 0.1888589, 6.122636
0.382, 0.002000004, 0.1787308, 0.1898408, 6.122636
0.394, 0.01199999, 0.1854134, 0.1957282, 6.229976
0.397, 0.003000021, 0.1870817, 0.197199, 6.229976
0.414, 0.01699999, 0.1965345, 0.2055249, 6.383571
0.417, 0.002999991, 0.1982, 0.2069926, 6.383571
0.434, 0.01699999, 0.2076295, 0.2153009, 6.53204
0.437, 0.003000021, 0.2092907, 0.2167655, 6.53204
0.454, 0.01699999, 0.2186896, 0.2250555, 6.679931
