0.225, 0.225
0.41, 0.185
0.61, 0.2
0.81, 0.2
1.01, 0.2
1.21, 0.2
1.41, 0.1999999
1.61, 0.2
1.81, 0.1999999
2.01, 0.2
2.21, 0.2
2.41, 0.2
2.61, 0.1999998
2.81, 0.2
3.01, 0.2
3.21, 0.2
3.425, 0.2149999
3.61, 0.1849999
3.81, 0.2
4.01, 0.2000003
4.237, 0.2269998
4.41, 0.1729999
4.61, 0.2000003
4.81, 0.1999998
5.01, 0.2000003
5.21, 0.1999998
5.41, 0.1999998
5.61, 0.2000003
5.81, 0.1999998
6.01, 0.2000003
6.21, 0.1999998
6.41, 0.1999998
6.61, 0.2000003
6.81, 0.1999998
7.01, 0.2000003
7.21, 0.1999998
7.439, 0.2290001
7.61, 0.171
7.81, 0.1999998
8.01, 0.2000003
8.21, 0.1999998
8.41, 0.1999998
8.61, 0.1999998
8.81, 0.2000008
9.01, 0.1999998
9.21, 0.1999998
9.41, 0.1999998
9.61, 0.1999998
9.81, 0.2000008
10.01, 0.1999998
10.21, 0.1999998
10.41, 0.1999998
10.625, 0.2150002
10.81, 0.1850004
11.01, 0.1999998
11.21, 0.1999998
11.41, 0.1999998
11.61, 0.1999998
11.81, 0.2000008
12.01, 0.1999998
12.21, 0.1999998
12.41, 0.1999998
12.61, 0.1999998
12.81, 0.2000008
13.01, 0.1999998
13.21, 0.1999998
13.41, 0.1999998
13.61, 0.1999998
13.81, 0.2000008
14.01, 0.1999998
14.21, 0.1999998
14.41, 0.1999998
14.61, 0.1999998
14.81, 0.2000008
15.01, 0.1999998
15.21, 0.1999998
15.41, 0.1999998
15.61, 0.1999998
15.81, 0.2000008
16.01, 0.1999998
16.21, 0.1999989
16.41, 0.2000008
16.61, 0.2000008
16.81, 0.1999989
17.01, 0.2000008
17.21, 0.1999989
17.41, 0.2000008
17.61, 0.2000008
17.81, 0.1999989
18.01, 0.2000008
18.21, 0.1999989
18.41, 0.2000008
18.61, 0.2000008
18.81, 0.1999989
19.01, 0.2000008
19.21, 0.1999989
19.41, 0.2000008
19.61, 0.2000008
19.81, 0.1999989
