0.058, 0.058
0.127, 0.06900001
0.244, 0.117
0.316, 0.07200002
0.378, 0.06199998
0.443, 0.065
0.52, 0.07699999
0.583, 0.06300002
0.656, 0.07300001
0.719, 0.06299996
0.808, 0.08900004
0.8809999, 0.07299995
0.949, 0.06800002
1.023, 0.074
1.105, 0.08200002
1.167, 0.06200004
1.258, 0.09099997
1.364, 0.1059999
1.439, 0.07500005
1.511, 0.07200003
1.575, 0.06400001
1.662, 0.08699989
1.736, 0.074
1.805, 0.06900001
1.875, 0.07000005
1.962, 0.08700001
2.032, 0.07000005
2.106, 0.07399988
2.175, 0.06900001
2.26, 0.08500004
2.37, 0.1099999
2.447, 0.07700014
2.553, 0.1059999
2.623, 0.06999993
2.684, 0.06100011
2.762, 0.07800007
2.827, 0.06499982
2.896, 0.06900001
2.971, 0.07500005
3.049, 0.07800007
3.11, 0.06099987
3.184, 0.07400012
3.262, 0.07800007
3.326, 0.06399989
3.408, 0.08200002
3.477, 0.06900001
3.555, 0.07800007
3.624, 0.06900001
3.709, 0.08500004
3.824, 0.1149998
3.898, 0.07400012
3.964, 0.06599998
4.034, 0.06999993
4.114, 0.07999992
4.174, 0.05999994
4.248, 0.07400036
4.32, 0.07200003
4.394, 0.07399988
4.463, 0.06899977
4.536, 0.07299995
4.614, 0.07800007
4.678, 0.06400013
4.747, 0.06900024
4.819, 0.07199955
4.9, 0.08100033
4.961, 0.06099987
5.035, 0.07399988
5.109, 0.07400036
5.21, 0.1009998
5.286, 0.07599974
5.358, 0.07200003
5.422, 0.06400013
5.51, 0.0880003
5.579, 0.06899977
5.654, 0.07499981
5.723, 0.06900024
5.809, 0.08599997
5.883, 0.07399988
5.956, 0.07299995
6.023, 0.06699991
6.108, 0.08500004
6.182, 0.07400036
6.295, 0.1129999
6.367, 0.07200003
6.432, 0.06500006
6.501, 0.06899977
6.573, 0.07200003
6.65, 0.07700014
6.719, 0.06899977
6.808, 0.08900023
6.881, 0.07299995
6.955, 0.07399988
7.024, 0.06900024
7.109, 0.08500004
7.183, 0.07399988
7.256, 0.07299995
7.32, 0.06400013
7.442, 0.1219997
7.514, 0.07200003
7.578, 0.06400013
7.659, 0.08099985
7.725, 0.06599998
7.794, 0.06900024
7.866, 0.07200003
7.93, 0.06399965
8.01, 0.0800004
8.076, 0.06599998
8.145, 0.06900024
8.216, 0.07099915
8.286, 0.07000065
8.36, 0.0739994
8.429, 0.06900024
8.512, 0.08300018
8.581, 0.06900024
8.696, 0.1149998
8.761, 0.06499958
8.829, 0.06800079
8.897, 0.06799984
8.971, 0.0739994
9.034, 0.06300068
