0.109, 0.109
0.228, 0.119
0.315, 0.087
0.409, 0.09400002
0.509, 0.1
0.609, 0.1
0.709, 0.1
0.809, 0.1
0.936, 0.127
1.018, 0.08200002
1.109, 0.09099997
1.209, 0.1
1.309, 0.1
1.409, 0.1
1.509, 0.0999999
1.609, 0.1
1.733, 0.1240001
1.816, 0.08299994
1.909, 0.09300005
2.009, 0.1
2.109, 0.0999999
2.209, 0.1000001
2.309, 0.0999999
2.409, 0.0999999
2.509, 0.1000001
2.624, 0.115
2.709, 0.08500004
2.809, 0.0999999
2.909, 0.0999999
3.009, 0.1000001
3.109, 0.0999999
3.209, 0.1000001
3.309, 0.0999999
3.434, 0.125
3.513, 0.079
3.709, 0.1960001
3.809, 0.0999999
3.909, 0.0999999
4.009, 0.0999999
4.109, 0.1000004
4.232, 0.1229997
4.315, 0.08300018
4.409, 0.09399986
4.509, 0.0999999
4.609, 0.1000004
4.709, 0.0999999
4.809, 0.0999999
4.909, 0.0999999
5.009, 0.0999999
5.126, 0.1170001
5.209, 0.08300018
5.309, 0.0999999
5.409, 0.0999999
5.509, 0.0999999
5.609, 0.1000004
5.709, 0.0999999
5.809, 0.0999999
6.009, 0.1999998
6.109, 0.1000004
6.209, 0.0999999
6.309, 0.0999999
6.409, 0.0999999
6.509, 0.0999999
6.631, 0.1220002
6.714, 0.08300018
6.809, 0.09499979
6.909, 0.0999999
7.009, 0.0999999
7.109, 0.1000004
7.209, 0.0999999
7.309, 0.0999999
7.435, 0.1259999
7.518, 0.08300018
7.609, 0.09100008
7.709, 0.0999999
7.809, 0.0999999
7.909, 0.0999999
8.009, 0.0999999
8.109, 0.1000004
8.229, 0.1199999
8.312, 0.08300018
8.409, 0.09700012
8.509, 0.09999943
8.609, 0.1000004
8.709, 0.09999943
8.809, 0.1000004
8.94, 0.1309996
9.021, 0.08100033
9.109, 0.0880003
9.209, 0.09999943
9.309, 0.1000004
9.409, 0.1000004
9.509, 0.09999943
9.609, 0.1000004
9.728, 0.1189995
9.811, 0.08300018
9.909, 0.09800053
10.009, 0.09999943
10.109, 0.1000004
10.209, 0.09999943
10.309, 0.1000004
10.409, 0.1000004
10.535, 0.1259995
10.615, 0.07999992
10.709, 0.09399986
10.809, 0.1000004
10.909, 0.1000004
11.009, 0.09999943
11.109, 0.1000004
11.209, 0.09999943
11.409, 0.2000008
11.509, 0.09999943
11.609, 0.1000004
11.709, 0.09999943
11.809, 0.1000004
11.909, 0.1000004
12.031, 0.1219997
12.114, 0.08300018
12.209, 0.09499931
12.309, 0.1000004
12.409, 0.1000004
12.509, 0.09999943
12.609, 0.1000004
12.709, 0.09999943
12.83, 0.1210003
12.912, 0.08199978
13.009, 0.09700012
13.109, 0.1000004
13.209, 0.09999943
13.309, 0.1000004
13.409, 0.1000004
13.509, 0.09999943
13.629, 0.1199999
13.711, 0.08200073
13.809, 0.09799957
13.909, 0.1000004
14.009, 0.09999943
14.109, 0.1000004
14.209, 0.09999943
14.309, 0.1000004
14.438, 0.1289997
14.519, 0.08100033
14.609, 0.09000015
14.709, 0.09999943
14.809, 0.1000004
14.909, 0.1000004
15.009, 0.09999943
15.109, 0.1000004
15.229, 0.1199999
15.312, 0.08300018
15.409, 0.09700012
15.509, 0.09999943
15.609, 0.1000004
15.709, 0.09999943
15.809, 0.1000004
15.909, 0.1000004
16.031, 0.1219997
16.113, 0.08200073
16.209, 0.09599876
16.309, 0.1000004
16.409, 0.1000004
16.509, 0.1000004
16.609, 0.09999847
16.709, 0.1000004
16.83, 0.1210003
16.913, 0.08300018
17.009, 0.09600067
17.109, 0.09999847
17.209, 0.1000004
17.309, 0.1000004
17.409, 0.1000004
17.509, 0.1000004
17.628, 0.1189995
17.711, 0.08300018
17.809, 0.09799957
17.909, 0.1000004
18.009, 0.1000004
18.109, 0.09999847
18.209, 0.1000004
18.309, 0.1000004
18.43, 0.1210003
18.512, 0.08199883
18.609, 0.09700012
18.709, 0.1000004
18.809, 0.1000004
18.909, 0.1000004
19.009, 0.1000004
19.139, 0.1299992
19.22, 0.08099937
19.309, 0.0890007
19.409, 0.1000004
19.509, 0.1000004
19.609, 0.09999847
19.709, 0.1000004
19.809, 0.1000004
19.933, 0.1240005
