0.06, 0.06, 0.0, 0.02999548, 0
0.126, 0.06599999, 0.02945008, 0.06295831, 3.380405
0.129, 0.002999991, 0.03079074, 0.06445527, 3.380405
0.194, 0.06500001, 0.0732071, 0.09684797, 4.875104
0.197, 0.002999991, 0.07515652, 0.09834076, 4.875104
0.255, 0.058, 0.1159529, 0.1271548, 5.805398
0.257, 0.002000004, 0.1173555, 0.1281466, 5.805398
0.323, 0.06600001, 0.1630762, 0.1607989, 6.27457
0.325, 0.001999974, 0.1644561, 0.1617857, 6.27457
0.328, 0.003000021, 0.1665135, 0.1632658, 6.27457
0.392, 0.06399998, 0.2072771, 0.1947475, 6.590394
0.434, 0.042, 0.2317069, 0.2153009, 6.590394
0.493, 0.05900002, 0.2630425, 0.2440112, 6.809597
0.559, 0.06600001, 0.2952084, 0.2758751, 7.039732
0.561, 0.001999974, 0.2961789, 0.2768361, 7.039732
0.626, 0.065, 0.3258392, 0.3079142, 7.347159
0.628, 0.002000034, 0.3267479, 0.3088655, 7.347159
0.686, 0.05799997, 0.3513105, 0.3363139, 7.568436
0.752, 0.06599998, 0.3769229, 0.3672029, 7.741777
0.809, 0.05700004, 0.3981799, 0.3935592, 8.042737
0.874, 0.065, 0.4223103, 0.4232233, 8.396258
0.877, 0.002999961, 0.4234171, 0.4245819, 8.396258
0.9440001, 0.06700003, 0.4485089, 0.4546685, 8.822375
0.946, 0.001999974, 0.4492548, 0.4555589, 8.822375
1.065, 0.1190001, 0.4974318, 0.5076888, 9.350839
1.067, 0.001999974, 0.4982347, 0.5085501, 9.350839
1.134, 0.06699991, 0.5218176, 0.5371039, 9.819456
1.193, 0.05900002, 0.5401576, 0.5617504, 9.896598
1.195, 0.002000093, 0.5407763, 0.5625774, 9.896598
1.317, 0.122, 0.5797956, 0.6119311, 10.31963
1.32, 0.003000021, 0.5807431, 0.6131169, 10.31963
1.323, 0.002999902, 0.5816788, 0.6143012, 10.31963
1.389, 0.0660001, 0.5995555, 0.6400013, 10.65383
